DOI	TYPE	SUBJECT(S)	DATE	ARTICLE ID	VERSION
https://doi.org/10.7554/eLife.01120	research article	Neuroscience	2013-10-01	01120	v1
https://doi.org/10.7554/eLife.01123	research article	Genetics and Genomics, Microbiology and Infectious Disease	2013-10-29	01123	v1
https://doi.org/10.7554/eLife.01127	insight	Biochemistry and Chemical Biology, Structural Biology and Molecular Biophysics	2013-08-08	01127	v1
https://doi.org/10.7554/eLife.01133	research article	Cell Biology, Chromosomes and Gene Expression	2013-11-05	01133	v1
https://doi.org/10.7554/eLife.01135	insight	Developmental Biology	2013-08-06	01135	v1
https://doi.org/10.7554/eLife.01136	insight	Neuroscience	2013-07-23	01136	v1
https://doi.org/10.7554/eLife.01138	feature article		2013-07-16	01138	v1
https://doi.org/10.7554/eLife.01139	feature article		2013-10-01	01139	v1
https://doi.org/10.7554/eLife.01140	feature article		2013-07-23	01140	v1
https://doi.org/10.7554/eLife.01149	research article	Structural Biology and Molecular Biophysics, Cell Biology	2013-10-08	01149	v1
https://doi.org/10.7554/eLife.01157	research article	Neuroscience, Medicine	2013-11-19	01157	v1
https://doi.org/10.7554/eLife.01159	insight	Structural Biology and Molecular Biophysics	2013-07-30	01159	v1
https://doi.org/10.7554/eLife.01160	research article	Developmental Biology, Neuroscience	2013-09-17	01160	v1
https://doi.org/10.7554/eLife.01169	research article	Ecology, Physics of Living Systems	2013-12-17	01169	v1
https://doi.org/10.7554/eLife.01179	research article	Cell Biology, Evolutionary Biology	2013-12-03	01179	v1
https://doi.org/10.7554/eLife.01180	research article	Neuroscience	2013-11-12	01180	v1
https://doi.org/10.7554/eLife.01197	research article	Stem Cells and Regenerative Medicine	2013-12-17	01197	v1
https://doi.org/10.7554/eLife.01201	research article	Chromosomes and Gene Expression, Neuroscience	2014-01-21	01201	v3
https://doi.org/10.7554/eLife.01202	research article	Immunology and Inflammation	2013-11-05	01202	v1
https://doi.org/10.7554/eLife.01206	research article	Neuroscience	2013-12-24	01206	v1
https://doi.org/10.7554/eLife.01211	research article	Biochemistry and Chemical Biology, Chromosomes and Gene Expression	2013-10-22	01211	v1
https://doi.org/10.7554/eLife.01213	research article	Structural Biology and Molecular Biophysics	2013-11-12	01213	v1
https://doi.org/10.7554/eLife.01214	correction	Biochemistry and Chemical Biology, Cell Biology	2013-07-23	01214	v1
https://doi.org/10.7554/eLife.01221	correction	Biochemistry and Chemical Biology, Cell Biology	2013-07-23	01221	v1
https://doi.org/10.7554/eLife.01222	research article	Chromosomes and Gene Expression	2013-10-29	01222	v1
https://doi.org/10.7554/eLife.01228	research article	Cell Biology	2013-12-03	01228	v1
https://doi.org/10.7554/eLife.01229	research article	Epidemiology and Global Health, Microbiology and Infectious Disease	2013-12-10	01229	v1
https://doi.org/10.7554/eLife.01233	insight	Neuroscience	2013-09-03	01233	v1
https://doi.org/10.7554/eLife.01234	insight	Cell Biology, Neuroscience	2013-08-20	01234	v1
https://doi.org/10.7554/eLife.01236	research article	Biochemistry and Chemical Biology	2013-10-29	01236	v1
https://doi.org/10.7554/eLife.01239	research article	Neuroscience	2014-01-21	01239	v1
https://doi.org/10.7554/eLife.01252	correction	Structural Biology and Molecular Biophysics	2013-07-23	01252	v1
https://doi.org/10.7554/eLife.01256	research article	Developmental Biology, Chromosomes and Gene Expression	2013-12-31	01256	v1
https://doi.org/10.7554/eLife.01257	research article	Biochemistry and Chemical Biology, Chromosomes and Gene Expression	2014-05-09	01257	v2
https://doi.org/10.7554/eLife.01267	research article	Cell Biology, Neuroscience	2014-08-12	01267	v1
https://doi.org/10.7554/eLife.01270	insight	Biochemistry and Chemical Biology, Chromosomes and Gene Expression	2013-08-20	01270	v1
https://doi.org/10.7554/eLife.01273	research article	Neuroscience	2013-11-12	01273	v1
https://doi.org/10.7554/eLife.01279	research article	Biochemistry and Chemical Biology, Structural Biology and Molecular Biophysics	2013-10-01	01279	v1
https://doi.org/10.7554/eLife.01287	research article	Evolutionary Biology	2013-12-24	01287	v1
https://doi.org/10.7554/eLife.01289	research article	Biochemistry and Chemical Biology, Structural Biology and Molecular Biophysics	2013-12-10	01289	v1
https://doi.org/10.7554/eLife.01291	insight	Developmental Biology, Chromosomes and Gene Expression	2013-08-27	01291	v1
https://doi.org/10.7554/eLife.01293	research article	Structural Biology and Molecular Biophysics, Cell Biology	2013-11-26	01293	v1
https://doi.org/10.7554/eLife.01294	feature article	Genetics and Genomics	2013-08-13	01294	v1
https://doi.org/10.7554/eLife.01295	research article	Structural Biology and Molecular Biophysics, Cell Biology	2013-11-26	01295	v1
https://doi.org/10.7554/eLife.01296	research article	Cell Biology	2013-10-01	01296	v1
https://doi.org/10.7554/eLife.01298	research article	Microbiology and Infectious Disease	2013-10-29	01298	v1
https://doi.org/10.7554/eLife.01299	research article	Structural Biology and Molecular Biophysics, Microbiology and Infectious Disease	2013-12-17	01299	v1
https://doi.org/10.7554/eLife.01305	research article	Developmental Biology	2013-12-24	01305	v1
https://doi.org/10.7554/eLife.01308	research article	Cell Biology, Cancer Biology	2014-03-11	01308	v1
https://doi.org/10.7554/eLife.01310	research article	Cell Biology, Immunology and Inflammation	2014-03-04	01310	v1
https://doi.org/10.7554/eLife.01311	research article	Chromosomes and Gene Expression, Evolutionary Biology	2014-02-19	01311	v1
https://doi.org/10.7554/eLife.01312	research article	Neuroscience	2013-12-03	01312	v1
https://doi.org/10.7554/eLife.01319	research article	Biochemistry and Chemical Biology, Structural Biology and Molecular Biophysics	2013-11-05	01319	v1
https://doi.org/10.7554/eLife.01322	research article	Chromosomes and Gene Expression, Evolutionary Biology	2014-03-04	01322	v1
https://doi.org/10.7554/eLife.01323	research article	Developmental Biology, Chromosomes and Gene Expression	2013-11-19	01323	v1
https://doi.org/10.7554/eLife.01326	research article	Neuroscience	2013-12-10	01326	v1
https://doi.org/10.7554/eLife.01328	correction	Biochemistry and Chemical Biology, Cell Biology	2013-08-28	01328	v1
https://doi.org/10.7554/eLife.01339	research article	Cell Biology, Evolutionary Biology	2013-12-20	01339	v1
https://doi.org/10.7554/eLife.01340	research article	Biochemistry and Chemical Biology, Structural Biology and Molecular Biophysics	2013-10-29	01340	v1
https://doi.org/10.7554/eLife.01341	research article	Developmental Biology, Neuroscience	2013-12-10	01341	v1
https://doi.org/10.7554/eLife.01345	research article	Biochemistry and Chemical Biology, Structural Biology and Molecular Biophysics	2013-11-19	01345	v1
https://doi.org/10.7554/eLife.01350	research article	Neuroscience	2013-11-19	01350	v1
https://doi.org/10.7554/eLife.01355	research article	Microbiology and Infectious Disease, Plant Biology	2014-01-28	01355	v1
https://doi.org/10.7554/eLife.01369	research article	Cell Biology	2014-01-14	01369	v1
https://doi.org/10.7554/eLife.01370	research article	Structural Biology and Molecular Biophysics	2014-04-08	01370	v1
https://doi.org/10.7554/eLife.01374	research article	Cell Biology, Chromosomes and Gene Expression	2014-02-04	01374	v1
https://doi.org/10.7554/eLife.01381	research article	Chromosomes and Gene Expression, Genetics and Genomics	2014-04-25	01381	v2
https://doi.org/10.7554/eLife.01385	research article	Neuroscience	2014-01-14	01385	v1
https://doi.org/10.7554/eLife.01386	research article	Neuroscience	2014-01-07	01386	v1
https://doi.org/10.7554/eLife.01387	insight	Biochemistry and Chemical Biology, Genetics and Genomics	2013-09-03	01387	v1
https://doi.org/10.7554/eLife.01388	insight	Developmental Biology	2013-09-24	01388	v1
https://doi.org/10.7554/eLife.01402	research article	Microbiology and Infectious Disease	2013-12-17	01402	v1
https://doi.org/10.7554/eLife.01403	insight	Plant Biology	2013-09-28	01403	v1
https://doi.org/10.7554/eLife.01412	research article	Biochemistry and Chemical Biology, Structural Biology and Molecular Biophysics	2014-01-28	01412	v1
https://doi.org/10.7554/eLife.01414	insight	Structural Biology and Molecular Biophysics	2013-09-24	01414	v1
https://doi.org/10.7554/eLife.01426	research article	Genetics and Genomics, Plant Biology	2013-12-17	01426	v1
https://doi.org/10.7554/eLife.01428	insight	Cell Biology	2013-09-24	01428	v1
https://doi.org/10.7554/eLife.01433	research article	Structural Biology and Molecular Biophysics, Cell Biology	2014-04-29	01433	v1
https://doi.org/10.7554/eLife.01434	research article	Structural Biology and Molecular Biophysics, Cell Biology	2014-01-28	01434	v1
https://doi.org/10.7554/eLife.01438	research article	Structural Biology and Molecular Biophysics, Cell Biology	2014-03-26	01438	v1
https://doi.org/10.7554/eLife.01439	research article	Cell Biology, Developmental Biology	2014-01-14	01439	v1
https://doi.org/10.7554/eLife.01440	research article	Developmental Biology, Evolutionary Biology	2014-03-05	01440	v1
https://doi.org/10.7554/eLife.01456	feature article	Structural Biology and Molecular Biophysics	2013-09-10	01456	v1
https://doi.org/10.7554/eLife.01457	research article	Immunology and Inflammation	2014-01-14	01457	v1
https://doi.org/10.7554/eLife.01460	research article	Cell Biology	2014-02-18	01460	v1
https://doi.org/10.7554/eLife.01462	research article	Neuroscience	2013-12-31	01462	v1
https://doi.org/10.7554/eLife.01465	research article	Neuroscience	2014-03-25	01465	v1
https://doi.org/10.7554/eLife.01469	insight	Structural Biology and Molecular Biophysics, Cell Biology	2013-10-08	01469	v1
https://doi.org/10.7554/eLife.01473	research article	Neuroscience	2014-02-04	01473	v1
https://doi.org/10.7554/eLife.01479	research article	Cell Biology, Microbiology and Infectious Disease	2014-01-21	01479	v1
https://doi.org/10.7554/eLife.01481	research article	Neuroscience	2014-01-28	01481	v1
https://doi.org/10.7554/eLife.01482	research article	Neuroscience	2013-12-17	01482	v1
https://doi.org/10.7554/eLife.01483	research article	Biochemistry and Chemical Biology	2014-02-04	01483	v1
https://doi.org/10.7554/eLife.01488	research article	Neuroscience	2014-01-21	01488	v1
https://doi.org/10.7554/eLife.01489	research article	Structural Biology and Molecular Biophysics, Immunology and Inflammation	2014-02-25	01489	v1
https://doi.org/10.7554/eLife.01494	insight	Structural Biology and Molecular Biophysics, Cell Biology	2013-10-08	01494	v1
https://doi.org/10.7554/eLife.01496	research article	Biochemistry and Chemical Biology, Structural Biology and Molecular Biophysics	2014-01-28	01496	v1
https://doi.org/10.7554/eLife.01498	research article	Cell Biology, Neuroscience	2014-02-25	01498	v1
https://doi.org/10.7554/eLife.01501	research article	Microbiology and Infectious Disease	2013-12-17	01501	v1
https://doi.org/10.7554/eLife.01503	research article	Cell Biology, Chromosomes and Gene Expression	2013-12-24	01503	v1
https://doi.org/10.7554/eLife.01514	insight	Chromosomes and Gene Expression	2013-10-15	01514	v1
https://doi.org/10.7554/eLife.01515	feature article		2013-11-19	01515	v1
https://doi.org/10.7554/eLife.01516	editorial		2013-10-15	01516	v1
https://doi.org/10.7554/eLife.01519	research article	Biochemistry and Chemical Biology, Structural Biology and Molecular Biophysics	2013-12-03	01519	v1
https://doi.org/10.7554/eLife.01524	research article	Cell Biology, Neuroscience	2014-02-25	01524	v1
https://doi.org/10.7554/eLife.01530	research article	Developmental Biology	2014-03-11	01530	v1
https://doi.org/10.7554/eLife.01535	research article	Immunology and Inflammation, Microbiology and Infectious Disease	2014-02-18	01535	v1
https://doi.org/10.7554/eLife.01539	research article	Ecology, Evolutionary Biology	2014-01-07	01539	v1
https://doi.org/10.7554/eLife.01541	insight	Stem Cells and Regenerative Medicine	2013-10-22	01541	v1
https://doi.org/10.7554/eLife.01557	research article	Stem Cells and Regenerative Medicine, Chromosomes and Gene Expression	2013-12-03	01557	v1
https://doi.org/10.7554/eLife.01561	insight	Chromosomes and Gene Expression	2013-10-29	01561	v1
https://doi.org/10.7554/eLife.01566	research article	Cell Biology	2014-03-04	01566	v1
https://doi.org/10.7554/eLife.01567	research article	Plant Biology	2014-02-11	01567	v1
https://doi.org/10.7554/eLife.01569	research article	Cell Biology, Developmental Biology	2014-02-11	01569	v1
https://doi.org/10.7554/eLife.01574	research article	Neuroscience	2013-12-31	01574	v1
https://doi.org/10.7554/eLife.01579	research article	Immunology and Inflammation, Microbiology and Infectious Disease	2014-03-04	01579	v1
https://doi.org/10.7554/eLife.01581	research article	Cell Biology, Genetics and Genomics	2014-02-11	01581	v1
https://doi.org/10.7554/eLife.01584	research article	Biochemistry and Chemical Biology, Structural Biology and Molecular Biophysics	2014-02-04	01584	v1
https://doi.org/10.7554/eLife.01587	insight	Biochemistry and Chemical Biology	2013-11-12	01587	v1
https://doi.org/10.7554/eLife.01596	research article	Cell Biology	2014-04-15	01596	v1
https://doi.org/10.7554/eLife.01597	correction	Stem Cells and Regenerative Medicine	2013-10-08	01597	v1
https://doi.org/10.7554/eLife.01599	insight	Microbiology and Infectious Disease	2013-10-29	01599	v1
https://doi.org/10.7554/eLife.01603	research article	Structural Biology and Molecular Biophysics, Cell Biology	2014-02-11	01603	v1
https://doi.org/10.7554/eLife.01604	research article	Epidemiology and Global Health, Medicine	2014-01-28	01604	v1
https://doi.org/10.7554/eLife.01605	insight	Neuroscience	2013-10-15	01605	v1
https://doi.org/10.7554/eLife.01607	research article	Biochemistry and Chemical Biology, Cell Biology	2014-02-04	01607	v1
https://doi.org/10.7554/eLife.01608	insight	Immunology and Inflammation	2013-11-05	01608	v1
https://doi.org/10.7554/eLife.01610	research article	Biochemistry and Chemical Biology, Structural Biology and Molecular Biophysics	2014-01-28	01610	v1
https://doi.org/10.7554/eLife.01612	research article	Cell Biology	2014-02-25	01612	v1
https://doi.org/10.7554/eLife.01621	research article	Cell Biology, Neuroscience	2014-06-24	01621	v3
https://doi.org/10.7554/eLife.01623	research article	Biochemistry and Chemical Biology, Cell Biology	2014-02-11	01623	v1
https://doi.org/10.7554/eLife.01630	research article	Biochemistry and Chemical Biology, Cell Biology	2014-03-04	01630	v1
https://doi.org/10.7554/eLife.01632	research article	Chromosomes and Gene Expression	2014-03-25	01632	v1
https://doi.org/10.7554/eLife.01633	editorial		2013-10-22	01633	v1
https://doi.org/10.7554/eLife.01637	research article	Cell Biology, Neuroscience	2014-02-25	01637	v1
https://doi.org/10.7554/eLife.01641	research article	Cell Biology	2014-05-27	01641	v1
https://doi.org/10.7554/eLife.01658	insight	Neuroscience, Medicine	2013-11-19	01658	v1
https://doi.org/10.7554/eLife.01659	research article	Immunology and Inflammation	2014-04-08	01659	v1
https://doi.org/10.7554/eLife.01662	insight	Biochemistry and Chemical Biology, Structural Biology and Molecular Biophysics	2013-11-19	01662	v1
https://doi.org/10.7554/eLife.01663	correction	Structural Biology and Molecular Biophysics, Cell Biology	2013-10-11	01663	v1
https://doi.org/10.7554/eLife.01671	research article	Structural Biology and Molecular Biophysics	2014-03-18	01671	v1
https://doi.org/10.7554/eLife.01680	insight	Biochemistry and Chemical Biology, Structural Biology and Molecular Biophysics	2013-12-03	01680	v1
https://doi.org/10.7554/eLife.01681	research article	Structural Biology and Molecular Biophysics	2014-07-15	01681	v1
https://doi.org/10.7554/eLife.01684	research article	Biochemistry and Chemical Biology, Cell Biology	2014-04-08	01684	v1
